junction,zone,hour,event_frequency,avg_duration,vehicle_types,truck_count,road_closure_count,latitude,longitude,peak_hour,event_frequency_scaled,avg_duration_scaled,peak_hour_scaled,risk_score,risk_level,recommendation,reason
BigBazaar(Whitefield)Junc,East Zone 1,18.0,2,74.68692160833334,2,0,0,12.987783655000001,77.73461089,1,0.16666666666666666,0.0015419854874208507,1.0,25.03854963718552,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
JalahalliCross(SM Circle),West Zone 1,21.0,2,71.55444426666666,2,0,0,13.040383250000001,77.51796279999999,1,0.16666666666666666,0.0014773123894204411,1.0,25.03693280973551,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
YelhankaCircle,North Zone 2,8.0,2,68.36454520833333,1,0,0,13.0941241,77.59636710000001,1,0.16666666666666666,0.0014114537631929192,1.0,25.03528634407982,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
MekhriCircle,West Zone 2,18.0,2,64.49955064166667,2,1,0,13.012630699999999,77.5838793,1,0.16666666666666666,0.0013316571213924432,1.0,25.033291428034808,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Heavy-vehicle involvement
YelhankaCircle,North Zone 2,19.0,2,64.48079920833334,2,0,0,13.09369665,77.5965775,1,0.16666666666666666,0.0013312699794746123,1.0,25.033281749486864,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SatteliteBusStandJunc,West Zone 2,9.0,2,63.923534366666665,2,0,0,12.95356945,77.54259935,1,0.16666666666666666,0.0013197646947474397,1.0,25.032994117368684,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TrinityCircle,Central Zone 1,19.0,2,62.13134469166667,2,0,0,12.97137715,77.61923385,1,0.16666666666666666,0.001282763163421142,1.0,25.032069079085527,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Kadubeesanahalli-ORR Junc,East Zone 1,21.0,2,61.645339775,1,0,0,12.941871299999999,77.697052,1,0.16666666666666666,0.0012727291104413553,1.0,25.031818227761033,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
TumkurRdMarappanapalyaJunc,West Zone 1,20.0,2,57.19047066666667,2,0,0,13.0207689,77.5519697,1,0.16666666666666666,0.001180753924351439,1.0,25.029518848108783,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
Devasandra(k r puram),East Zone 2,20.0,2,41.850134999999995,1,0,0,13.0087495,77.69466205,1,0.16666666666666666,0.0008640374971540276,1.0,25.02160093742885,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
PoliceCornerJunc,Central Zone 2,20.0,2,39.02468666666667,2,0,1,12.967550150000001,77.58733325,1,0.16666666666666666,0.0008057033171980645,1.0,25.02014258292995,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
TumkurRdMarappanapalyaJunc,West Zone 1,19.0,2,38.02281991666667,1,0,0,13.021256699999999,77.55213935,1,0.16666666666666666,0.0007850187856152671,1.0,25.01962546964038,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
KogilluCrossJunc,North Zone 2,21.0,2,34.00209649166666,2,0,0,13.10677065,77.60205020000001,1,0.16666666666666666,0.0007020069672570808,1.0,25.017550174181423,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
PeenyaPoliceStation,West Zone 1,9.0,2,29.45737215,1,0,0,13.03610025,77.5211712,1,0.16666666666666666,0.0006081766308572424,1.0,25.01520441577143,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SiddalingaiahCircle,Central Zone 2,20.0,2,28.898732149999997,1,0,0,12.9721629,77.5940128,1,0.16666666666666666,0.0005966429546239368,1.0,25.014916073865596,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
SatteliteBusStandJunc,West Zone 2,20.0,2,28.632291291666668,2,0,0,12.95297685,77.54148760000001,1,0.16666666666666666,0.0005911420191460967,1.0,25.01477855047865,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
AyyappaTempleJunc,South Zone 2,20.0,2,21.246347091666667,1,0,0,12.9231087,77.61891535000001,1,0.16666666666666666,0.0004386518840321405,1.0,25.0109662971008,Low,Normal patrol,Recorded obstruction history; Peak-hour impact
K R Circle,Central Zone 2,8.0,2,20.185007441666666,2,0,1,12.97825805,77.58482595,1,0.16666666666666666,0.00041673947551024843,1.0,25.010418486887755,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Road closure history
Peenya14thCrossJunc,West Zone 1,6.0,1,48435.554171949996,1,0,0,13.0166142,77.5054464,0,0.0,1.0,0.0,25.0,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
Dr TCM RoyanRd near AmbedkarStatue,Central Zone 2,8.0,1,11531.782344933334,1,0,0,12.9677557,77.5681385,1,0.0,0.2380850708137788,1.0,20.95212677034447,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
BigBazaarJunction(OldMadrasRd),Central Zone 1,6.0,3,176.57094817222222,2,0,0,12.990827033333334,77.65617746666668,0,0.3333333333333333,0.0036454821502688206,0.0,20.091137053756718,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TataInstituteCircle,West Zone 2,2.0,3,162.09368748333333,1,0,0,13.015684133333332,77.56336036666666,0,0.3333333333333333,0.0033465847610184883,0.0,20.08366461902546,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
KhodaysCircle(DV UrsCircle),Central Zone 2,22.0,3,159.53159349444442,2,0,0,12.979701,77.57279976666666,0,0.3333333333333333,0.0032936877924033825,0.0,20.08234219481008,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
PlatformRdJunction,Central Zone 2,0.0,3,145.9725016111111,2,0,1,12.981394066666667,77.5704794,0,0.3333333333333333,0.0030137469077549384,0.0,20.075343672693872,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
JalahalliCross(SM Circle),North Zone 2,2.0,3,142.72787323333333,2,0,0,13.040636066666666,77.51783836666667,0,0.3333333333333333,0.0029467583405082608,0.0,20.073668958512705,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
DhobiGhatJunc,West Zone 2,22.0,3,141.40091902777777,1,0,0,12.985908766666666,77.55151713333333,0,0.3333333333333333,0.002919362056347977,0.0,20.0729840514087,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
toll gate mysore road,Central Zone 2,2.0,3,133.2606736888889,1,0,0,12.957923533333334,77.55306716666666,0,0.3333333333333333,0.0027512986269508364,0.0,20.068782465673767,Low,Normal patrol,Recorded obstruction history; Long obstruction duration
TownhallJunction,Central Zone 2,4.0,3,128.91230137222223,2,0,1,12.963515000000001,77.58388873333332,0,0.3333333333333333,0.0026615221726290876,0.0,20.066538054315725,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
IndianExpressJunction,Central Zone 2,22.0,3,119.81540877222223,2,0,0,12.985183433333333,77.5973915,0,0.3333333333333333,0.00247370781279529,0.0,20.061842695319882,Low,Normal patrol,Recorded obstruction history
MillCornerRd-SampigeRdJunc,Central Zone 2,3.0,3,115.63996715555557,1,0,0,12.991035066666667,77.57154183333334,0,0.3333333333333333,0.002387501684093975,0.0,20.05968754210235,Low,Normal patrol,Recorded obstruction history
GoruguntepalyaJunc,West Zone 1,5.0,3,108.07028421666666,1,0,0,13.028522633333333,77.53961853333334,0,0.3333333333333333,0.002231218080689419,0.0,20.05578045201723,Low,Normal patrol,Recorded obstruction history
KrishnaFlourMill,Central Zone 2,5.0,3,104.49430410555556,2,0,0,12.984896366666666,77.57248513333333,0,0.3333333333333333,0.0021573884286446403,0.0,20.053934710716113,Low,Normal patrol,Recorded obstruction history
BilekahalliJunc,South Zone 2,5.0,3,100.9601146,3,0,0,12.901118933333331,77.60110046666667,0,0.3333333333333333,0.0020844215850526603,0.0,20.052110539626312,Low,Normal patrol,Recorded obstruction history
JalahalliCross(SM Circle),West Zone 1,3.0,3,99.39001041666667,3,1,0,13.039626966666667,77.51880293333333,0,0.3333333333333333,0.0020520052287174083,0.0,20.051300130717934,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
Bommanahalli,South Zone 2,6.0,3,98.90199595555555,2,0,0,12.9050755,77.62784900000001,0,0.3333333333333333,0.002041929686701751,0.0,20.051048242167543,Low,Normal patrol,Recorded obstruction history
TownhallJunction,Central Zone 2,2.0,3,96.59881506666666,3,1,0,12.963690633333334,77.58527826666666,0,0.3333333333333333,0.0019943782355360965,0.0,20.0498594558884,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
SRS Peenya Junc,West Zone 1,4.0,3,95.86256242777779,3,0,0,13.0343201,77.53011676666667,0,0.3333333333333333,0.0019791775704156955,0.0,20.04947943926039,Low,Normal patrol,Recorded obstruction history
MekhriCircle,West Zone 2,23.0,3,93.48403447777777,3,1,0,13.015015366666667,77.58369726666666,0,0.3333333333333333,0.001930070504528598,0.0,20.048251762613216,Low,Normal patrol,Recorded obstruction history; Heavy-vehicle involvement
ShivandaCircle,Central Zone 2,6.0,3,93.48062683333335,1,0,0,12.987509600000001,77.5782728,0,0.3333333333333333,0.0019300001503331588,0.0,20.048250003758326,Low,Normal patrol,Recorded obstruction history
HennurRoad-ORR Junc,North Zone 1,2.0,3,87.56778811666668,2,0,0,13.028139133333333,77.63218210000001,0,0.3333333333333333,0.001807923737298312,0.0,20.045198093432457,Low,Normal patrol,Recorded obstruction history
TataInstituteCircle,West Zone 2,23.0,3,83.39546539999999,1,0,1,13.014475499999998,77.56502983333333,0,0.3333333333333333,0.0017217820013773267,0.0,20.04304455003443,Low,Normal patrol,Recorded obstruction history; Road closure history
GokuldasImagesJunc,West Zone 1,2.0,3,80.76722720555556,3,0,0,13.029728233333335,77.53715513333334,0,0.3333333333333333,0.0016675194201108054,0.0,20.04168798550277,Low,Normal patrol,Recorded obstruction history
Devasandra(k r puram),East Zone 2,6.0,3,78.69073890555556,3,0,1,13.009353933333335,77.69664513333333,0,0.3333333333333333,0.0016246482620225072,0.0,20.04061620655056,Low,Normal patrol,Recorded obstruction history; Road closure history
Nagavara-ORR Junction,North Zone 1,22.0,3,74.59402313333334,2,0,0,13.038109166666667,77.62594756666667,0,0.3333333333333333,0.001540067506371843,0.0,20.038501687659295,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,7.0,3,70.34653868888888,2,0,0,13.017577026666666,77.55822738333333,0,0.3333333333333333,0.001452373982119688,0.0,20.03630934955299,Low,Normal patrol,Recorded obstruction history
SantheCircle,North Zone 2,7.0,3,69.84602827777776,3,0,0,13.096926233333333,77.59826693333333,0,0.3333333333333333,0.0014420404488367968,0.0,20.036051011220916,Low,Normal patrol,Recorded obstruction history
SatteliteBusStandJunc,West Zone 2,1.0,3,69.07937823333334,3,0,0,12.9538972,77.54276913333334,0,0.3333333333333333,0.0014262121991646087,0.0,20.035655304979112,Low,Normal patrol,Recorded obstruction history
HebbalFlyoverJunc,North Zone 2,6.0,3,67.68054815,2,0,0,13.038961666666665,77.58973963333334,0,0.3333333333333333,0.00139733196630163,0.0,20.03493329915754,Low,Normal patrol,Recorded obstruction history
SatteliteBusStandJunc,West Zone 2,0.0,3,67.55128768888889,3,0,0,12.954343399999999,77.54376663333333,0,0.3333333333333333,0.0013946632560262768,0.0,20.034866581400657,Low,Normal patrol,Recorded obstruction history
PeenyaPoliceStation,West Zone 1,3.0,3,65.18238938333333,3,0,0,13.036752466666664,77.52414833333334,0,0.3333333333333333,0.0013457550036886285,0.0,20.033643875092213,Low,Normal patrol,Recorded obstruction history
YelhankaCircle,North Zone 2,4.0,3,64.88393501666665,3,0,0,13.095206033333334,77.59539173333333,0,0.3333333333333333,0.0013395931176161137,0.0,20.0334898279404,Low,Normal patrol,Recorded obstruction history
SatteliteBusStandJunc,West Zone 2,2.0,3,64.23642607777778,2,0,0,12.9542205,77.54358330000001,0,0.3333333333333333,0.001326224654098794,0.0,20.03315561635247,Low,Normal patrol,Recorded obstruction history
PoliceTimmaiahCircle(GPO),Central Zone 2,22.0,3,60.18820336111111,3,0,0,12.982402299999999,77.59403606666666,0,0.3333333333333333,0.0012426450856211594,0.0,20.031066127140527,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,4.0,3,51.79902251666667,1,0,0,13.017824833333334,77.55621703333334,0,0.3333333333333333,0.0010694421360964736,0.0,20.02673605340241,Low,Normal patrol,Recorded obstruction history
UlsoorGateJunc,Central Zone 2,4.0,3,50.82547151666666,2,0,0,12.966615500000001,77.58726476666666,0,0.3333333333333333,0.0010493422112242646,0.0,20.026233555280605,Low,Normal patrol,Recorded obstruction history
TownhallJunction,Central Zone 2,23.0,3,50.002628055555554,1,0,1,12.963979766666666,77.5844305,0,0.3333333333333333,0.0010323537927953157,0.0,20.02580884481988,Low,Normal patrol,Recorded obstruction history; Road closure history
GoruguntepalyaJunc,West Zone 1,0.0,3,41.8518379,2,0,0,13.0297505,77.54016046666668,0,0.3333333333333333,0.0008640726552115561,0.0,20.02160181638029,Low,Normal patrol,Recorded obstruction history
YeshwanthpuraCircle,West Zone 2,0.0,3,22.447717316666665,1,0,1,13.016809199999999,77.55650623333334,0,0.3333333333333333,0.00046345536250035497,0.0,20.011586384062507,Low,Normal patrol,Recorded obstruction history; Road closure history
BMTCJunction-K H Road,Central Zone 1,2.0,1,31925.32605,1,0,1,12.95658312,77.59249002,0,0.0,0.6591299840745622,0.0,16.478249601864057,Low,Normal patrol,Recorded obstruction history; Long obstruction duration; Road closure history
UttarahalliJunction,South Zone 1,8.0,1,600.9499710166667,1,0,0,12.9069767,77.5462333,1,0.0,0.012407207500573803,1.0,15.310180187514344,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
KogilluCrossJunc,North Zone 2,20.0,1,347.8887908,1,0,0,13.1020833,77.5996333,1,0.0,0.007182508732427581,1.0,15.179562718310688,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
J D MaraJunc,South Zone 2,20.0,1,311.2766767,1,0,0,12.9089987,77.6005365,1,0.0,0.006426615365955007,1.0,15.160665384148874,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
ShivajiTalkiesJunc,Central Zone 2,21.0,1,196.86848998333335,1,0,0,12.9609004,77.5838866,1,0.0,0.004064545009321765,1.0,15.101613625233043,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
5thMainHSR,South Zone 2,20.0,1,186.85940623333332,1,0,0,12.9170023,77.6298712,1,0.0,0.003857897559506966,1.0,15.096447438987672,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
OldMadrasRd-80FeetRdJunc,Central Zone 1,20.0,1,179.91314693333334,1,0,0,12.9855953,77.6443856,1,0.0,0.003714485154740413,1.0,15.092862128868509,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
CID-CarltonHouseJunc,Central Zone 2,8.0,1,178.77242038333333,1,0,0,12.9787617,77.5849233,1,0.0,0.0036909337250210306,1.0,15.092273343125525,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
LalbaghWestGate,Central Zone 2,19.0,1,178.34175898333334,1,0,0,12.9483534,77.5797302,1,0.0,0.003682042293770526,1.0,15.092051057344264,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
JalahalliCross(SM Circle),West Zone 1,18.0,1,178.00412061666665,1,0,0,13.0391483,77.52008,1,0.0,0.0036750714151992177,1.0,15.091876785379979,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
JayadevaHospitalJunc,South Zone 1,21.0,1,176.72355518333333,1,0,0,12.9122363,77.5998295,1,0.0,0.003648632873197877,1.0,15.091215821829945,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
ShivandaCircle,Central Zone 2,9.0,1,176.24812931666665,1,0,0,12.9873582,77.5783191,1,0.0,0.00363881723518579,1.0,15.090970430879644,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
KadirenahalliJunction,West Zone 2,19.0,1,176.14893361666665,1,1,0,12.9185257,77.5640918,1,0.0,0.003636769241688124,1.0,15.090919231042202,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration; Heavy-vehicle involvement
ManipalCentreJunc,Central Zone 2,19.0,1,175.92791888333335,1,0,0,12.9760171,77.6124675,1,0.0,0.0036322061735636494,1.0,15.09080515433909,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
AyyappaTempleJunc,South Zone 2,11.0,1,175.76473991666666,1,0,0,12.9212433,77.6203446,1,0.0,0.003628837182138726,1.0,15.090720929553466,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
UniversityJunc(Janabharti),West Zone 1,20.0,1,175.64860636666666,1,0,0,12.9356876,77.5127053,1,0.0,0.003626439489947826,1.0,15.090660987248693,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
HennurRoad-ORR Junc,East Zone 2,20.0,1,175.38277631666668,1,0,0,13.0274218,77.6343822,1,0.0,0.003620951165213144,1.0,15.090523779130327,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
SatteliteBusStandJunc,West Zone 2,17.0,1,175.09047565,1,0,0,12.9538997,77.5433473,1,0.0,0.0036149163283734744,1.0,15.090372908209337,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
ISRO Junction-Airport rd,Central Zone 1,20.0,1,174.84497716666667,1,0,0,12.9593112,77.6549544,1,0.0,0.003609847768974695,1.0,15.090246194224367,Low,Normal patrol,Recorded obstruction history; Peak-hour impact; Long obstruction duration
